Nom_Hotel,Adresse,Nom_Suite,Services,Note,Nbr_Experiences,Periode,Date,Prix
Radisson Hotel Baku,"Sabayil , Baku",Chambre Standard,Types de lits : 1 lit double ou 2 lits simples,"8,4",2 378 expériences vécues,"1 nuit, 1 adulte",,€ 104
Midtown Hotel Baku,"Nasimi, Baku",Chambre Double Standard,1 très grand lit double,"9,2",395 expériences vécues,"1 nuit, 1 adulte",,€ 79€ 71-10 %
Mildom Hotel Baku,"Nasimi, Baku",Chambre Double Standard,Hébergement géré par un particulier,"8,2",177 expériences vécues,"1 nuit, 1 adulte",,€ 27
Azcot Hotel,"Sabayil , Baku",Chambre Double Standard,1 lit double,"7,7",80 expériences vécues,"1 nuit, 1 adulte",,€ 52
"Fairmont Baku, Flame Towers","Sabayil , Baku",Chambre Lit King-Size de Luxe - Vue sur Ville,1 très grand lit double,"8,7",1 137 expériences vécues,"1 nuit, 1 adulte",,€ 254
Center Dionis Hotel,"Nasimi, Baku",Grande Chambre Simple ,"2 lits (1 lit simple, 1 lit double)","7,9",15 expériences vécues,"1 nuit, 1 adulte",,€ 24
Town Gates Hotel,"Sabayil , Baku",Chambre Simple Standard,1 lit simple,"7,2",103 expériences vécues,"1 nuit, 1 adulte",,€ 33
SEA VIEW HOTEL APARTMENT MC DONALDS,"Nasimi, Baku",Appartement avec Balcon,"4 lits (3 très grands lits doubles, 1 canapé-lit)","9,8",5 expériences vécues,"1 nuit, 1 adulte",,€ 80
Hyatt Regency Baku,"Yasamal , Baku",Chambre Lit King-Size,1 très grand lit double,"8,0",360 expériences vécues,"1 nuit, 1 adulte",,€ 102
New Baku Hotel,"Nasimi, Baku",Chambre Simple Standard,1 lit simple,"8,0",641 expériences vécues,"1 nuit, 1 adulte",,€ 40€ 36-10 %
The Clocktower Hotel,"Nasimi, Baku",Chambre Double Standard,1 très grand lit double,"8,9",138 expériences vécues,"1 nuit, 1 adulte",,€ 49
Citadel INN Boutique Hotel,"Nasimi, Baku",Chambre Double Standard,1 lit double,"8,0",97 expériences vécues,"1 nuit, 1 adulte",,€ 25
Badam d'Art Boutique Hotel,"Sabayil , Baku",Chambre Lit King-Size Supérieure,1 grand lit double,"8,1",120 expériences vécues,"1 nuit, 1 adulte",,€ 100
"Seven Beauties Hotel Spa Restaurant, Old City Baku","Sabayil , Baku",Chambre Deluxe (1 Adulte + 1 Enfant),1 lit double,"9,7",30 expériences vécues,"1 nuit, 1 adulte",,€ 129
"Holiday Inn Baku, an IHG Hotel","Nasimi, Baku",Chambre King Standard avec Vue sur Ville,1 très grand lit double,"8,6",1 079 expériences vécues,"1 nuit, 1 adulte",,€ 95
DJ Old City Hotel,"Sabayil , Baku",Chambre Simple Standard,Hébergement géré par un particulier,"7,9",84 expériences vécues,"1 nuit, 1 adulte",,€ 50
Baku Marriott Hotel Boulevard,"Baku White City , Baku",Chambre Standard avec 1 Lit King-Size,1 très grand lit double,"8,0",3 150 expériences vécues,"1 nuit, 1 adulte",,€ 100
