Titre,Avis,Type,Price
890. Neko Ramen,317 avis,"Japonaise, Asiatique",€€-€€€
891. La Table d'Aligre,574 avis,"Française, Fruits de mer et poisson",€€-€€€
892. Café des Ministères,149 avis,"Française, Européenne",€€-€€€
893. Simone - Le Resto,155 avis,"Française, Européenne",€€-€€€
894. Le 39V,553 avis,"Française, Européenne",€€€€
895. Nomikai,102 avis,"Internationale, Asiatique",€€-€€€
896. Indian Way Restaurant,177 avis,"Indienne, Fusion",€€-€€€
897. Uma Nota,527 avis,"Japonaise, Brésilienne",€€-€€€
898. La Petite Chaise,795 avis,"Française, Européenne",€€-€€€
899. Le Barbier De Bastille,186 avis,"Française, Bar",€€-€€€
900. Les Magnolias,643 avis,"Française, Européenne",€€€€
901. Polissons,170 avis,"Française, Européenne",€€€€
902. La Pizza d'Anita,229 avis,"Italienne, Toscane",€€-€€€
903. Fulgurances L'adresse,279 avis,"Française, Européenne",€€-€€€
904. Les Canailles Ménilmontant,125 avis,Française,€€-€€€
905. La Crêperie Bretonne,514 avis,Française,€€-€€€
906. L'Escarbille,506 avis,"Française, Européenne",€€€€
907. Pomze,482 avis,"Française, Européenne",€€-€€€
908. Venezia,533 avis,"Italienne, Romana",€€-€€€
909. La Fontaine de Mars,2 298 avis,"Française, Européenne",€€-€€€
910. Chez Mademoiselle Paris 15 - Cuisine d'Asie Centrale,303 avis,"Russe, Europe de l'Est",€€-€€€
911. Bistrot Marloe Paris,249 avis,"Française, Européenne",€€€€
912. H.Kitchen,174 avis,"Française, Européenne",€€-€€€
913. Bistro des Augustins,758 avis,"Française, Européenne",€
914. Pizzeria I Gusti D'Italia,95 avis,"Italienne, Pizza",€€-€€€
915. Pinzutu - Bistro Corse,88 avis,"Française, Saine",€€-€€€
916. Au rendez-vous de la Marine,332 avis,"Française, Européenne",€€-€€€
917. Dupin,795 avis,"Française, Européenne",€€-€€€
918. Tien Hiang,506 avis,"Chinoise, Asiatique",€
919. Creperie de Pontivy,269 avis,"Française, Européenne",€€-€€€
920. Takara,441 avis,"Japonaise, Sushi",€€€€
921. Mama Coossa,79 avis,"Française, Européenne",€€-€€€
922. Restaurant Pilgrim,144 avis,"Française, Européenne",€€€€
923. Le Crabe Marteau,764 avis,"Française, Fruits de mer et poisson",€€-€€€
924. Rajpoot,221 avis,"Indienne, Pakistanaise",€€-€€€
925. Garance,338 avis,"Française, Européenne",€€€€
926. L'Ardoise,1 126 avis,"Française, Européenne",€€-€€€
927. Ô Chateau,423 avis,"Française, Européenne",€€-€€€
928. Autour du Saumon - Miron,349 avis,"Européenne, Scandinave",€€-€€€
929. Khao Thai Sevigne,326 avis,"Internationale, Asiatique",€€-€€€
930. Alfio,765 avis,"Italienne, Pizza",€€-€€€
931. Le Robinet d'Or,379 avis,"Française, Européenne",€€-€€€
932. La Marine,776 avis,"Française, Européenne",€€-€€€
933. Au 35,490 avis,"Française, Européenne",€€-€€€
934. Poulette,341 avis,"Française, Européenne",€€-€€€
935. FIEF - Fait Ici En France,115 avis,"Française, Moderne",€€€€
936. Au Bois Dorée,91 avis,"Française, Bar",€
937. Shiso Burger,626 avis,"Américaine, Restauration rapide",€€-€€€
938. Auberge de la Reine Blanche,605 avis,"Française, Européenne",€€-€€€
939. La Table 12,73 avis,"Française, Européenne",€€-€€€
940. BigLove,701 avis,"Italienne, Pizza",€€-€€€
941. Restaurant Obrigado Paris,400 avis,"Brésilienne, Européenne",€€-€€€
942. Le Petit Broc',384 avis,"Française, Européenne",€€-€€€
943. Ninar,86 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
944. La Fourchette du Printemps,379 avis,"Française, Européenne",€€€€
945. Il Quadrifoglio,410 avis,"Italienne, Méditerranéenne",€€-€€€
946. Au Petit Suisse,578 avis,"Française, Bar",€€-€€€
"947. Les Affames,",194 avis,Moderne,€€-€€€
948. 5 Pailles,186 avis,"Européenne, Moderne",€
949. La Maison de Verlaine,1 378 avis,"Française, Européenne",€€-€€€
950. Ristorante Costa d'Amalfi,217 avis,"Italienne, Méditerranéenne",€€-€€€
951. Mariba,121 avis,"Française, Asiatique",€€-€€€
952. Mamie Colette,107 avis,"Française, Européenne",€€-€€€
953. le Trumilou,531 avis,"Française, Européenne",€€-€€€
954. Cafe d'Angel,186 avis,"Française, Européenne",€€-€€€
955. Chez Fernand Christine,1 017 avis,"Française, Européenne",€€-€€€
956. Monteverdi,475 avis,"Italienne, Bar",€€-€€€
957. Villa Dondelli,816 avis,"Italienne, Européenne",€€-€€€
958. Le Bastringue,506 avis,"Française, Bar",€€-€€€
959. La Truffière,599 avis,"Française, Européenne",€€€€
960. Juste,333 avis,"Française, Fruits de mer et poisson",€€-€€€
961. Fenêtre sur Cour,509 avis,"Française, Européenne",€€-€€€
962. L'Epigramme,536 avis,"Française, Saine",€€-€€€
963. Salsamenteria di Parma,340 avis,"Italienne, Méditerranéenne",€€-€€€
964. Le Chanard,222 avis,"Française, Européenne",€€-€€€
965. Gabin,162 avis,"Italienne, Américaine",€€-€€€
966. Les Fous de l'île,1 334 avis,"Française, Européenne",€€-€€€
967. La Mère Poule,228 avis,"Française, Européenne",€€-€€€
968. Les Vinaigriers,305 avis,"Française, Européenne",€€-€€€
969. Sense Eat,391 avis,"Italienne, Méditerranéenne",€€-€€€
970. Restaurant Victor,654 avis,Française,€€-€€€
971. Village Ung,176 avis,"Chinoise, Asiatique",€€-€€€
972. En attendant l'Or,470 avis,"Française, Européenne",€€-€€€
973. Bidoche Boucherie Restaurant,164 avis,"Française, Steakhouse",€€-€€€
974. Chez Monsieur,495 avis,"Française, Européenne",€€-€€€
975. Vertigo,219 avis,"Française, Moderne",€€-€€€
976. Mimma Restaurant,76 avis,"Italienne, Saine",€€-€€€
977. ISANA,140 avis,"Mexicaine, Péruvienne",€€-€€€
978. Yam'Tcha,464 avis,Asiatique,€€€€
979. Le Petit Fer a Cheval,480 avis,"Française, Bar",€€-€€€
980. Notre Table,141 avis,"Italienne, Pizza",€€-€€€
981. Stellar - Ephemera Restaurant,144 avis,Française,€€-€€€
982. Creperie Bretonne Fleurie,394 avis,Française,€
983. Le 17.45 République,132 avis,"Française, Bar à vins",€€-€€€
984. Innovizza,245 avis,"Italienne, Pizza",€€-€€€
985. Benedict,1 308 avis,"Française, Américaine",€€-€€€
986. Singh,118 avis,"Indienne, Saine",€
987. Le Scheffer,357 avis,"Française, Européenne",€€-€€€
988. Zen,628 avis,"Japonaise, Sushi",€€-€€€
989. Chez Pierrot,298 avis,"Française, Européenne",€€-€€€
990. Maïz,73 avis,"Latino, Saine",€€-€€€
991. Pot O Lait,267 avis,"Française, Européenne",€€-€€€
992. Le Coin,300 avis,"Française, Internationale",€€-€€€
993. American Corner,209 avis,"Américaine, Restauration rapide",€
994. Fellini,334 avis,"Italienne, Méditerranéenne",€€-€€€
995. Augustin,229 avis,"Française, Bar",€€-€€€
996. Chez Ama,272 avis,"Asiatique, Thaï",€
997. Le Grand Pan,358 avis,"Française, Européenne",€€-€€€
998. L'Absinthe,900 avis,"Française, Européenne",€€-€€€
999. L'Alivi,609 avis,"Française, Méditerranéenne",€€-€€€
1000. Restaurant Les Fabricants,552 avis,"Française, Européenne",€
1001. Firmin le Barbier,548 avis,"Française, Saine",€€-€€€
1002. Le Saint Régis,1 896 avis,Française,€€-€€€
1003. L'Orangerie,597 avis,"Française, Européenne",€€-€€€
1004. La Poulette de Grain,316 avis,"Française, Européenne",€€-€€€
1005. Schwartz's Deli,1 411 avis,Américaine,€€-€€€
1006. Fratelli Castellano,94 avis,"Italienne, Pizza",€€-€€€
1007. Aux Artistes,414 avis,"Française, Européenne",€
1008. A la Marée,493 avis,"Française, Fruits de mer et poisson",€€-€€€
1009. KOFF,367 avis,Américaine,€€-€€€
1010. Siamsa,306 avis,"Française, Européenne",€€€€
1011. L'Atypic,178 avis,"Française, Européenne",€€-€€€
1012. Café Michel,267 avis,"Française, Européenne",€€-€€€
1013. Le Basilic,1 633 avis,"Française, Européenne",€€-€€€
1014. O’Riz Blanc,115 avis,"Chinoise, Asiatique",€€-€€€
1015. Le Jardin d'Erevan,195 avis,"Française, Barbecue/Grillades",€€-€€€
1016. L'Ilot Vache,715 avis,"Française, Européenne",€€-€€€
1017. Au Bascou,373 avis,"Française, Européenne",€€-€€€
1018. Le P'tit Bréguet,402 avis,Française,€€-€€€
1019. L'artiste,306 avis,"Française, Européenne",€€-€€€
1020. Aux Deux Ecus,381 avis,"Française, Bar",€€-€€€
1021. Le Buisson Ardent,1 043 avis,"Française, Européenne",€€€€
1022. Caffè Jadis,303 avis,"Française, Européenne",€€-€€€
1023. Hakata Ramen Choten,432 avis,"Japonaise, Asiatique",€
1024. Le Cafe Jacquemart-Andre,498 avis,"Française, Café",€€-€€€
1025. No Time's Restaurant,90 avis,"Italienne, Française",€€-€€€
1026. Il Vicolo,242 avis,"Italienne, Méditerranéenne",€€-€€€
1027. Brasserie du Louvre - Bocuse,1 167 avis,Française,€€€€
1028. Mamma Mia,133 avis,"Italienne, Pizza",€
1029. Restaurant Rice & Fish,267 avis,"Japonaise, Sushi",€€-€€€
1030. Le Beef Paradis,43 avis,"Française, Steakhouse",Menu
1031. Le Mesturet,1 769 avis,"Française, Européenne",€€-€€€
1032. Le Garde Manger,451 avis,"Française, Européenne",€€-€€€
1033. Crêperie le petit Josselin,525 avis,Française,€€-€€€
1034. Kozy Bosquet,512 avis,"Café, Saine",€
1035. RESTAURANT MANDOOBAR,288 avis,"Asiatique, Coréenne",€€-€€€
1036. Brasserie Les Deux Palais,1 116 avis,"Française, Bar",€€-€€€
1037. Mystery Cuisine,163 avis,Française,€€€€
1038. Minori,187 avis,"Japonaise, Sushi",€€-€€€
1039. Josephine Chez Dumonet,867 avis,"Française, Européenne",€€€€
1040. Chez le Libanais,548 avis,"Libanaise, Restauration rapide",€
1041. Ebis,268 avis,"Japonaise, Asiatique",€€-€€€
1042. Baan Issan,182 avis,"Asiatique, Thaï",€€-€€€
1043. Indy Restaurant,58 avis,"Indienne, Internationale",€€-€€€
1044. Fajitas,632 avis,"Mexicaine, Latino",€€-€€€
1045. Jungle Gorill,45 avis,"Barbecue/Grillades, Cuisine de rue (street food)",
1046. Pierre sang In Oberkampf,1 359 avis,"Française, Coréenne",€€€€
1047. CHEZ BOUBOULE,273 avis,"Française, Européenne",€€-€€€
1048. Le Petit Cler,1 223 avis,"Française, Européenne",€€-€€€
1049. My Pumpui,369 avis,"Asiatique, Thaï",€€-€€€
1050. Les Pipos,539 avis,"Française, Européenne",€€-€€€
1051. Chez Georges,685 avis,"Française, Européenne",€€-€€€
1052. Libertino,464 avis,"Italienne, Romana",€€-€€€
1053. Chez Mamane,294 avis,"Bar à bières, Algérien",€
1054. Violetta et Alfredo - Salon de thé,166 avis,"Française, Internationale",€€-€€€
1055. Su Misura,509 avis,"Italienne, Méditerranéenne",€€-€€€
1056. La Contre-Allée,311 avis,"Française, Européenne",€€-€€€
1057. Privé de Dessert,934 avis,"Française, Européenne",€€-€€€
1058. Page 35,572 avis,"Française, Européenne",€€-€€€
1059. Bistrot du Sommelier,298 avis,"Française, Européenne",€€€€
1060. Le Sarrasin et le Froment Creperie,353 avis,Française,€
1061. Les Artistes,415 avis,"Bar, Européenne",€€-€€€
1062. Pizza Amalfi,358 avis,"Italienne, Pizza",€€-€€€
1063. Les Fauves,523 avis,"Française, Européenne",€€-€€€
1064. Frame Brasserie,1 333 avis,"Française, Européenne",€€-€€€
1065. La Maison Bleue,728 avis,"Française, Européenne",€€-€€€
1066. Le Fumoir,1 451 avis,"Française, Européenne",€€-€€€
1067. Cristal Room Baccarat,615 avis,"Française, Européenne",€€€€
1068. Villa Punjab Gastronomie Indienne,283 avis,Indienne,€€-€€€
1069. La Table Libanaise,413 avis,"Libanaise, Méditerranéenne",€€-€€€
1070. Organisation Des Burgers Unis,227 avis,"Américaine, Restauration rapide",€€-€€€
1071. East Mamma,2 395 avis,"Italienne, Méditerranéenne",€€-€€€
1072. LArchimede,100 avis,"Française, Européenne",€€-€€€
1073. Chez Fernand,1 096 avis,"Française, Européenne",€€-€€€
1074. L'Assiette,440 avis,"Française, Européenne",€€€€
1075. Un Jour à Peyrassol,166 avis,"Française, Européenne",€€€€
1076. Via Mela,165 avis,"Italienne, Méditerranéenne",€€-€€€
1077. TournBride,254 avis,"Française, Café",€€-€€€
1078. L’Entracte,84 avis,"Française, Fruits de mer et poisson",€€-€€€
1079. Le Blé Coeur,209 avis,Française,€€-€€€
1080. Clark Hot Dog,81 avis,"Américaine, Restauration rapide",€
1081. La Table de Tounet,170 avis,Française,€€€€
1082. Comme Chez Maman,575 avis,"Française, Européenne",€€-€€€
1083. Le Grenier de Notre Dame,730 avis,"Française, Européenne",€€-€€€
1084. Le Restaurant ERH,147 avis,Française,€€€€
1085. Maceo,642 avis,"Française, Européenne",€€€€
1086. Matsuhisa Paris,934 avis,"Japonaise, Asiatique",€€€€
1087. Piccolo Caratello,156 avis,Italienne,€€-€€€
1088. LE MAZENAY,256 avis,"Française, Européenne",€€-€€€
1089. Café Sud,406 avis,"Française, Européenne",€€-€€€
1090. La Caleche,63 avis,"Française, Européenne",€€-€€€
1091. Au Coup De Torchon,323 avis,"Française, Européenne",€€-€€€
1092. Pain Vin Fromage,2 080 avis,"Française, Européenne",€€-€€€
1093. Comptoir Montevideo,173 avis,"Latino, Grillades",€€-€€€
1094. Le Corner,385 avis,"Française, Européenne",€€-€€€
1095. Le Chalet de Neuilly,659 avis,"Française, Suisse",€€-€€€
1096. La Corte,308 avis,"Italienne, Méditerranéenne",€€-€€€
1097. Le 85,683 avis,"Française, Européenne",€€€€
1098. Ozio,641 avis,"Italienne, Pizza",€€-€€€
1099. Les Galandines,302 avis,Française,€
1100. La Cloche d'Or,363 avis,"Française, Européenne",€€-€€€
1101. Mé Miam,65 avis,"Asiatique, Vietnamienne",€
1102. Le Paris Montparnasse,655 avis,"Française, Bar",€€-€€€
1103. Dans le Noir ?,4 330 avis,"Française, Saine",€€-€€€
1104. So Italia by Casa ROSATI,195 avis,"Italienne, Toscane",€€-€€€
1105. Vin et Marée Suffren Ecole Militaire,601 avis,"Française, Fruits de mer et poisson",€€-€€€
1106. Waly-Fay,422 avis,"Africaine, Cajun & Créole",€€-€€€
1107. Kokohana,344 avis,"Japonaise, Asiatique",€€-€€€
1108. Café des Musées,1 093 avis,"Française, Saine",€€-€€€
1109. Les Saisons,194 avis,Française,€€-€€€
1110. Moonshiner,420 avis,"Italienne, Pizza",€€-€€€
1111. Balls,274 avis,Européenne,€€-€€€
1112. Le Phare,388 avis,"Française, Fruits de mer et poisson",€€-€€€
1113. Instinct,93 avis,"Française, Européenne",€€€€
1114. La Crêperie,361 avis,"Française, Européenne",€
1115. Mamma Primi,1 296 avis,"Italienne, Méditerranéenne",€€-€€€
1116. A Noste,945 avis,"Française, Européenne",€€-€€€
1117. Le Sirocco,360 avis,"Africaine, Marocaine",€€-€€€
1118. SAaM,192 avis,"Asiatique, Coréenne",€
1119. L'Ambre Bar,104 avis,€€-€€€,
1120. La Regalade Saint-Honore,1 011 avis,"Française, Européenne",€€-€€€
1121. LE LOUVRE RIPAILLE,334 avis,"Française, Européenne",€€-€€€
1122. Mom,619 avis,"Française, Européenne",€€-€€€
1123. La Crêperie d'Arnaud,111 avis,Française,€€-€€€
1124. Les Galopins Antony,601 avis,"Française, Européenne",€€-€€€
1125. Maxim's Sur Seine,66 avis,"Française, Brasserie gastronomique",€€€€
1126. Soon Grill,556 avis,"Barbecue/Grillades, Asiatique",€€-€€€
1127. Restaurant Caillebotte,443 avis,"Française, Européenne",€€-€€€
1128. Le Minet Galant,53 avis,"Française, Européenne",€€-€€€
1129. PI HOUR Saint Georges,251 avis,"Italienne, Pizza",€€-€€€
1130. Indian Palace,241 avis,"Indienne, Moderne",€€-€€€
1131. Capucine Café La Brasserie,1 376 avis,"Française, Européenne",€€-€€€
1132. Le Chalet Savoyard,1 410 avis,"Française, Suisse",€€-€€€
1133. Le P'tit Canon,378 avis,"Française, Européenne",€€-€€€
1134. L'Amandine,243 avis,"Française, Européenne",€€-€€€
1135. Le Villaret,401 avis,"Française, Européenne",€€€€
1136. Le Mathusalem,279 avis,"Française, Européenne",€€-€€€
1137. La Cuisine,971 avis,"Française, Libanaise",€€€€
1138. Schwartz's,639 avis,Américaine,€€-€€€
1139. Do et Riz,230 avis,"Asiatique, Vietnamienne",€€-€€€
1140. Narro Restaurant,165 avis,"Française, Européenne",€€-€€€
1141. Les Arlots,222 avis,"Française, Européenne",€€-€€€
1142. Table Métis : La Bistronomie Africaine,117 avis,"Africaine, Moderne",€€-€€€
1143. Le Faubourg,357 avis,"Française, Européenne",€€-€€€
1144. La Bringue,268 avis,"Française, Européenne",€€-€€€
1145. L'Arpège,1 385 avis,"Française, Européenne",€€€€
1146. Bonvivant,807 avis,"Française, Bar",€€-€€€
1147. Saudade,306 avis,"Méditerranéenne, Européenne",€€-€€€
1148. La Couvée,116 avis,"Française, Européenne",€€-€€€
1149. La Villa Andrea,453 avis,"Italienne, Pizza",€€-€€€
1150. Le Cèdre Traiteur,90 avis,"Libanaise, Méditerranéenne",€€-€€€
1151. Le Cardinal,565 avis,"Française, Fruits de mer et poisson",€€-€€€
1152. Le Timbre Poste,697 avis,"Française, Bar",€€-€€€
1153. La Maison du Dim Sum,542 avis,"Chinoise, Asiatique",€
1154. Le Percolateur,335 avis,"Française, Européenne",€€-€€€
1155. BAGEL WAY ARC,61 avis,Saine,€
1156. Sogno Paris,48 avis,"Italienne, Méditerranéenne",€€-€€€
1157. Pizzeria Popolare,2 149 avis,"Italienne, Pizza",€€-€€€
1158. LiLi,533 avis,"Chinoise, Asiatique",€€€€
1159. Le Bistrot des Vignes,294 avis,"Française, Européenne",€€-€€€
1160. Croccante,246 avis,"Italienne, Méditerranéenne",€€-€€€
1161. Le Petit Cadet,276 avis,"Française, Bar",€€-€€€
1162. Brasserie La Tour,159 avis,"Française, Bar",€€-€€€
1163. Milo,192 avis,"Italienne, Pizza",€
1164. L'Écrin,121 avis,Française,€€€€
1165. Jardin Privé,171 avis,"Française, Méditerranéenne",€€-€€€
1166. Shirvan,351 avis,"Moyen-Orient, Perse",€€-€€€
1167. Lou tiap,155 avis,"Française, Européenne",€€-€€€
1168. Felicie,451 avis,"Française, Bar",€€-€€€
1169. Restaurant Monteleone,251 avis,"Toscane, Sicilienne",€€-€€€
1170. L'Ami Jean,1 290 avis,"Française, Européenne",€€€€
"1171. Le Lobby Restaurant, The Peninsula Paris",600 avis,"Française, Internationale",€€€€
1172. La Famiglia,432 avis,"Italienne, Méditerranéenne",€€€€
1173. Auberge Nicolas Flamel,105 avis,"Française, Moderne",€€€€
1174. Au Coin des Gourmets,241 avis,"Asiatique, Vietnamienne",€€-€€€
1175. L'inconnu,142 avis,"Italienne, Européenne",€€€€
1176. La Scarpetta,185 avis,"Italienne, Pizza",€€-€€€
1177. Ten Chi Sun,185 avis,"Japonaise, Sushi",€
1178. Café de l'empire,575 avis,"Française, Café",€€-€€€
1179. Champa Lao,142 avis,"Asiatique, Thaï",€€-€€€
1180. Chez Max et Nico,82 avis,"Française, Moderne",€€-€€€
1181. Garçon!,66 avis,"Française, Européenne",€€-€€€
1182. Au Bouquet St. Paul,395 avis,"Française, Café",€€-€€€
1183. Le Beurre Noisette,479 avis,"Française, Européenne",€€-€€€
1184. La Crème de Paris,1 014 avis,"Française, Européenne",€
1185. L'Ascension,121 avis,"Française, Saine",€€€€
1186. Restaurant La Lozère,251 avis,"Française, Européenne",€€-€€€
1187. Le Poincaré,529 avis,"Française, Bar",€€-€€€
1188. La Divina Commedia,299 avis,"Italienne, Méditerranéenne",€€-€€€
1189. Mieux,124 avis,"Française, Bar à bières",€€-€€€
1190. Le 17.45 Batignolles,171 avis,"Française, Bar à vins",€€-€€€
1191. HD Diner Châtelet,1 159 avis,Américaine,€€-€€€
1192. LE P.O,635 avis,"Française, Bars-restaurants",€€-€€€
1193. Le Relais Plaza,503 avis,Française,€€€€
1194. La Crêperie de Josselin,1 867 avis,"Française, Européenne",€€-€€€
1195. Lithang,230 avis,"Asiatique, Tibétaine",€€-€€€
1196. L'Auberge Aveyronnaise,1 260 avis,"Française, Européenne",€€-€€€
1197. Les Vignes du Liban,244 avis,"Libanaise, Méditerranéenne",€€-€€€
1198. Académie de la bière,521 avis,"Française, Belge",€€-€€€
1199. Le Sot L'y Laisse,287 avis,"Française, Européenne",€€€€
1200. La Bonne Table,150 avis,"Française, Européenne",€€€€
1201. Tamarin,585 avis,"Asiatique, Thaï",€€-€€€
1202. Le Coupe-Chou,1 809 avis,"Française, Européenne",€€-€€€
1203. Guillaume Grasso la Vera pizza napoletana,227 avis,"Italienne, Pizza",€€-€€€
1204. Les enfants de coeur,124 avis,Française,€€-€€€
1205. Mokus l'Ecureuil,856 avis,"Italienne, Pizza",€€-€€€
1206. Le Café Blanc,594 avis,"Française, Bar",€€-€€€
1207. L'As du Fallafel,4 969 avis,"Restauration rapide, Méditerranéenne",€
1208. Le Mistral,311 avis,"Française, Bar",€€-€€€
1209. Camille,1 074 avis,"Française, Européenne",€€-€€€
1210. Opium la Cabane,339 avis,"Française, Fruits de mer et poisson",€€-€€€
1211. Le Bosquet,725 avis,"Française, Européenne",€€-€€€
1212. Ristorantino Shardana,175 avis,"Italienne, Méditerranéenne",€€-€€€
1213. Rooster par Frédéric Duca,104 avis,"Française, Philippine",€€€€
1214. Le Coq & Fils - The Poultry House,1 161 avis,"Française, Steakhouse",Menu
1215. Ida,455 avis,"Méditerranéenne, Saine",€€€€
1216. ESCALE INDOCHINE,224 avis,"Asiatique, Thaï",€€-€€€
1217. PNY FBG ST-DENIS,676 avis,Américaine,€€-€€€
1218. Visconti,319 avis,"Italienne, Méditerranéenne",€€-€€€
1219. Coffee Crepes,319 avis,"Française, Café",€€-€€€
1220. La Comete,420 avis,"Française, Bar",€€-€€€
1221. Strobi,305 avis,"Française, Européenne",€€-€€€
1222. Chez Denise,911 avis,"Française, Européenne",€€-€€€
1223. Les Bancs Publics,311 avis,"Française, Européenne",€€-€€€
1224. Gambino,604 avis,"Italienne, Pizza",€€-€€€
1225. Comme Au Vietnam,826 avis,"Internationale, Asiatique",€€-€€€
1226. Shinkyo,156 avis,"Japonaise, Asiatique",€€-€€€
1227. LE PIED DE FOUET,421 avis,€,Menu
1228. Ecru Kitchen,49 avis,"Péruvienne, Saine",€€-€€€
1229. Le Campanella,757 avis,"Française, Européenne",€€-€€€
1230. Happy Nouilles,458 avis,"Chinoise, Asiatique",€
1231. le Diamant de Paris,515 avis,"Française, Méditerranéenne",€€-€€€
1232. Le Suffren,1 546 avis,"Française, Fruits de mer et poisson",€€-€€€
1233. Caffe Vito,785 avis,"Italienne, Française",€€-€€€
1234. Cafe Med,635 avis,"Française, Européenne",€€-€€€
1235. Il Duca,351 avis,"Italienne, Méditerranéenne",€€-€€€
1236. Bistrot Mee,299 avis,"Asiatique, Coréenne",€€-€€€
1237. Le 404,977 avis,"Africaine, Marocaine",€€-€€€
1238. Septime,1 050 avis,"Française, Européenne",€€€€
1239. T'Cup,304 avis,"Française, Européenne",€€-€€€
1240. Couscous Deli,206 avis,"Fusion, Saine",€€-€€€
1241. La Condesa Paris,153 avis,"Française, Européenne",€€€€
1242. Le 52,599 avis,"Française, Moderne",€€-€€€
1243. Le Ripailleur,231 avis,"Française, Européenne",€€-€€€
1244. Le Caveau de L'isle,572 avis,"Française, Européenne",€€-€€€
1245. Shu,327 avis,"Japonaise, Asiatique",€€€€
1246. Le Centenaire,333 avis,"Française, Bar",€€-€€€
1247. Les Cocottes - Tour Eiffel - Paris,2 468 avis,"Française, Européenne",€€-€€€
1248. Tosca,147 avis,"Italienne, Moderne",€€€€
1249. la campagnola,263 avis,"Italienne, Méditerranéenne",€€-€€€
1250. Les Marches,709 avis,"Française, Européenne",€€-€€€
1251. Comme Chez Soi,402 avis,"Française, Asiatique",€€-€€€
1252. Il Piccolo Rifugio,273 avis,"Italienne, Méditerranéenne",€€-€€€
1253. Bistrot Bassano,173 avis,"Européenne, Grecque",€€-€€€
1254. CEPRANO • Saint-Mandé,91 avis,"Italienne, Pizza",€€-€€€
1255. L'Elan 9,131 avis,"Française, Européenne",€€-€€€
1256. Restaurant Pompei,652 avis,"Italienne, Pizza",€€-€€€
1257. Pavyllon,190 avis,"Italienne, Française",€€€€
1258. Roger la Grenouille,671 avis,"Française, Européenne",€€-€€€
1259. Creperie Suzette,506 avis,Française,€€-€€€
1260. Le Petit Villiers,350 avis,"Française, Européenne",€€-€€€
1261. Le 58,319 avis,"Française, Européenne",€€€€
1262. Boulom,390 avis,Française,€€-€€€
1263. La Boussole,916 avis,"Française, Européenne",€€-€€€
1264. La Cagouille,493 avis,"Française, Fruits de mer et poisson",€€-€€€
1265. Kodawari Ramen (Tsukiji),382 avis,"Japonaise, Asiatique",€€-€€€
1266. Restaurant Belle Maison,210 avis,"Française, Fruits de mer et poisson",€€-€€€
1267. Chez Nous,245 avis,"Française, Bar à vins",€€-€€€
1268. Au Moulin a Vent Chez Henri,301 avis,"Française, Européenne",€€-€€€
1269. Truffes Folies 7ème,466 avis,"Italienne, Française",€€-€€€
1270. Les Galopins,498 avis,"Française, Européenne",€€-€€€
1271. Champotes,41 avis,Française,€€-€€€
1272. Casta Diva,118 avis,"Italienne, Méditerranéenne",€€-€€€
1273. HANOI CAPHE,1 485 avis,"Asiatique, Vietnamienne",€€-€€€
1274. Le Nogentais,389 avis,"Française, Européenne",€€-€€€
1275. Bistrot des Vignes,440 avis,"Française, Européenne",€€-€€€
1276. TANTE EUGENIE,230 avis,"Française, Européenne",€€-€€€
1277. ParisFeni,182 avis,"Indienne, Saine",€
1278. Makham Thaï,112 avis,"Asiatique, Thaï",€€-€€€
1279. Les Grands Enfants,426 avis,"Française, Européenne",€€-€€€
1280. Pny Carreau du Temple,499 avis,Américaine,€€-€€€
1281. Krügen,138 avis,Française,€€-€€€
1282. Milagro,47 avis,"Française, Américaine",€€-€€€
1283. Fratelli,428 avis,"Italienne, Méditerranéenne",€€-€€€
1284. Villa Lidia,216 avis,"Italienne, Méditerranéenne",€€-€€€
1285. Loulou,1 262 avis,"Française, Café",€€-€€€
1286. Willi's Wine Bar,569 avis,"Française, Européenne",€€-€€€
1287. Baan Nat,116 avis,"Asiatique, Thaï",€€-€€€
1288. Helen,273 avis,"Française, Fruits de mer et poisson",€€€€
1289. La Fabbrica,400 avis,"Italienne, Méditerranéenne",€€-€€€
1290. Les Saveurs du Maroc,149 avis,"Africaine, Marocaine",€€-€€€
1291. Cafe de la Regence,459 avis,"Française, Européenne",€€-€€€
1292. Le Petit Vendome,526 avis,"Française, Européenne",€€-€€€
1293. Aux Ducs de Bourgogne,205 avis,Française,€€-€€€
1294. L'Argument,372 avis,"Française, Bar",€€-€€€
1295. Alchimie,163 avis,€,Menu
1296. Le Vieux Belleville,233 avis,"Française, Européenne",€€-€€€
1297. Fuero,379 avis,"Internationale, Méditerranéenne",€€-€€€
1298. Oui Mon Général,128 avis,"Française, Saine",€€-€€€
1299. Jantchi,562 avis,"Asiatique, Coréenne",€€-€€€
1300. Deuz Restaurant,242 avis,"Française, Européenne",€€-€€€
1301. Les Fables de La Fontaine,1 166 avis,"Française, Européenne",€€€€
1302. Crêperie Plougastel,560 avis,"Française, Européenne",€€-€€€
1303. Au Pied de Fouet,637 avis,"Française, Européenne",€€-€€€
1304. Brasserie Dubillot,207 avis,"Française, Bar",€€-€€€
1305. L'Ogre,446 avis,"Française, Steakhouse",€€-€€€
1306. Le Phare de Seine,149 avis,Française,€€-€€€
1307. Restaurant La Gauloise,611 avis,Française,€€-€€€
1308. bistro chantefable,441 avis,"Française, Européenne",€€-€€€
