Titre,Avis,Type,Price
 Grizzly,756 avis,"Américaine, Bar",€€-€€€
 small world,153 avis,Café,€€-€€€
 Restaurant Black and Blue,1 828 avis,"Steakhouse, Internationale",€€-€€€
 Steakhouse Tango Grill,352 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Teds Amsterdam - All Day Brunch,426 avis,"Café, Européenne",€€-€€€
 Divan,174 avis,"Méditerranéenne, Turque",€€-€€€
 Ganesha Indian Restaurant,577 avis,"Indienne, Asiatique",€€-€€€
 Pompa,1 154 avis,"Italienne, Méditerranéenne",€€-€€€
 FACTORY GIRL Restaurant,179 avis,"Méditerranéenne, Européenne",€€-€€€
 Sichuan Food,277 avis,"Chinoise, Asiatique",€€-€€€
 Trattoria Fantasia,410 avis,"Italienne, Pizza",€€-€€€
 Kitchen & Bar Van Rijn,571 avis,"Hollandaise, Bar",€€-€€€
 Mangia Pizza & Wine da Antonio,102 avis,"Italienne, Pizza",€€-€€€
 Björn's Burgers,50 avis,"Américaine, Barbecue/Grillades",€€-€€€
 Pasta Pasta,1 356 avis,"Italienne, Méditerranéenne",€
 Van't Spit,185 avis,"Barbecue/Grillades, Européenne",€€-€€€
 Restaurant RED,1 421 avis,"Steakhouse, Fruits de mer et poisson",€€-€€€
 Pllek,1 186 avis,"Hollandaise, Bar",€€-€€€
 Betty's,171 avis,Européenne,€€-€€€
 Conservatorium Brasserie & Lounge Amsterdam,682 avis,"Européenne, Moderne",€€€€
 La Place Cafe,352 avis,"Européenne, Moderne",€€-€€€
 Bagels & Beans De Clercqstraat,174 avis,"Internationale, Saine",€€-€€€
 Trattoria Toto,377 avis,"Italienne, Méditerranéenne",€€-€€€
 Addis Ababa,144 avis,"Africaine, Éthiopienne",€€-€€€
 Cafe Moer,268 avis,"Hollandaise, Internationale",€€€€
 Restaurant Miu,565 avis,"Chinoise, Asiatique",€€-€€€
 Sampurna,1 286 avis,"Asiatique, Indonésienne",€€-€€€
 Pancake Company,103 avis,Café,€€-€€€
 Fiko,262 avis,"Italienne, Pizza",€€-€€€
 Chez Georges,226 avis,"Française, Belge",€€-€€€
 Seafood restaurant Brasserie Bark,378 avis,"Française, Hollandaise",€€-€€€
 Cafe Koosje,403 avis,"Hollandaise, Bar",€€-€€€
 Berkhout,242 avis,"Hollandaise, Bar",€€-€€€
 Ter Marsch & Co - Amsterdam,438 avis,"Bar, Grillades",€€-€€€
 Rib's factory,250 avis,"Américaine, Steakhouse",€€-€€€
 The Indian Kitchen,171 avis,"Indienne, Asiatique",€€-€€€
 Ron Gastrobar,1 140 avis,Européenne,€€€€
 Ichi-E,554 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Restaurant het Stuivertje,199 avis,-,Menu
 Braai Westerpark,180 avis,"Bar, Barbecue/Grillades",€
 Theetuin Overleek,134 avis,"Hollandaise, Européenne",€€-€€€
 Cheesy Cakes,67 avis,Café,€€-€€€
 Spanjer en van Twist,359 avis,"Hollandaise, Internationale",€€-€€€
 Cafe-Restaurant IL Panorama,584 avis,"Italienne, Pizza",€€-€€€
 De Compagnon,320 avis,"Française, Hollandaise",€€€€
 Japanse Restaurant Genki,372 avis,"Japonaise, Sushi",€€-€€€
 Cafe De Klepel,219 avis,"Française, Européenne",€€-€€€
 De Japanner,141 avis,"Japonaise, Sushi",€€-€€€
 Bird Thai Restaurant,2 189 avis,"Asiatique, Thaï",€€-€€€
" Lunchroom Grannies, Amsterdam.",127 avis,"Hollandaise, Européenne",€€-€€€
 il palio,445 avis,"Italienne, Pizza",€
 IZAKAYA Asian Kitchen & Bar,801 avis,"Japonaise, Sushi",€€€€
 BUFFET Van Odette,639 avis,"Hollandaise, Européenne",€€-€€€
 MOMO,1 748 avis,"Japonaise, Sushi",€€€€
 Loetje Ouderkerk aan de Amstel,865 avis,"Steakhouse, Hollandaise",€€-€€€
 Restaurant De Witte Zwaan,70 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 Restaurant Freud,120 avis,"Hollandaise, Européenne",€€-€€€
 Donna Sofia,280 avis,"Italienne, Méditerranéenne",€€-€€€
 Grieks Restaurant Plato,110 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
 Mas Y Mas,835 avis,"Italienne, Steakhouse",€€-€€€
 Pho Hanoi,81 avis,"Asiatique, Vietnamienne",€
 Fenicie,143 avis,"Libanaise, Grillades",€€-€€€
 IJver,178 avis,"Hollandaise, Bar",€€-€€€
 Restaurant Colijn,257 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 Restaurant Café Van Puffelen,496 avis,"Hollandaise, Bar",€€-€€€
 De Brabantse Aap,511 avis,"Hollandaise, Bar",€€-€€€
 Pasta Bar,593 avis,"Hollandaise, Européenne",€
 Café Restaurant Hans en Grietje,541 avis,"Hollandaise, Bar",€€-€€€
 New York Steakhouse,319 avis,"Steakhouse, Bar",€€-€€€
 Brute Burgers,209 avis,"Internationale, Grillades",€€-€€€
 L' Hirondelle,446 avis,"Hollandaise, Européenne",€€-€€€
 Pizza Taxi Da Paolo & Seba,142 avis,"Italienne, Pizza",€€-€€€
 Mastino,126 avis,"Italienne, Pizza",€
 Los Pilones Cantina Mexico (Leidsebuurt),532 avis,"Mexicaine, Latino",€€-€€€
 Kevin Bacon Bar,131 avis,"Bar, Asiatique",€€-€€€
 Gió Cucina Italiana,71 avis,"Italienne, Méditerranéenne",€€-€€€
 Restaurant Bij Qunis,159 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 St James's Gate Irish Pub,889 avis,"Irlandaise, Bar",€€-€€€
 Restaurant Long Pura,888 avis,"Asiatique, Indonésienne",€€-€€€
 't Groene Pandje,328 avis,"Hollandaise, Européenne",€€-€€€
 Eetcafe Knabbel en Babbel,105 avis,"Hollandaise, Bar",€€-€€€
 Puccini Espressobar,101 avis,"Italienne, Café",€€-€€€
 Fou Fow Ramen,355 avis,"Japonaise, Asiatique",€€-€€€
 Cedars Libanees Restaurant,431 avis,"Libanaise, Internationale",€€-€€€
 Restaurant Posthoorn,186 avis,"Française, Hollandaise",€€€€
 The Duchess,1 000 avis,"Française, Méditerranéenne",€€€€
 Cora,92 avis,,
 Brasserie de Joffers,314 avis,"Hollandaise, Café",€€-€€€
 Labyrinth,79 avis,Caraïbes,€€-€€€
 l'Entrecote et les Dames,377 avis,"Française, Européenne",€€-€€€
 Wijnbar Paulus,104 avis,"Européenne, Bar à vins",€€-€€€
 Burgerfabriek,796 avis,"Américaine, Bar",€€-€€€
 Lakhay - Nepalese & Tibetan Restaurant,54 avis,"Asiatique, Tibétaine",€€-€€€
 Cafe Kadijk,171 avis,"Asiatique, Indonésienne",€€-€€€
 Restaurant Szmulewicz,304 avis,"Hollandaise, Internationale",€€-€€€
 Il Primo Ristorante,874 avis,"Italienne, Pizza",€€-€€€
 Wester Cafe,340 avis,"Hollandaise, Bar",€
 Pane E Olio,141 avis,"Italienne, Café",€
 Bouf,355 avis,"Internationale, Européenne",€€-€€€
 Cafe Cook,124 avis,"Hollandaise, Bar",€€-€€€
 Semhar,203 avis,"Africaine, Éthiopienne",€€-€€€
 Tasca Bellota,37 avis,"Latino, Méditerranéenne",€€-€€€
 Umaimon,163 avis,"Japonaise, Asiatique",€€-€€€
 Hannekes Boom,472 avis,"Hollandaise, Bar",€€-€€€
 monkey Temple,80 avis,"Indienne, Saine",€€-€€€
 Trattoria That's Amore,260 avis,"Italienne, Pizza",€€-€€€
 Cafe-Restaurant de Plantage,1 168 avis,"Hollandaise, Méditerranéenne",€€-€€€
 Cafe De Sluyswacht,263 avis,"Hollandaise, Bar",€
 Indian Restaurant Kamasutra,392 avis,"Indienne, Asiatique",€€-€€€
 Beulings,177 avis,"Française, Hollandaise",€€€€
 Cafe De Gaeper,138 avis,"Hollandaise, Bar",€
 Brouwerij Hoop,278 avis,"Hollandaise, Bar",€€-€€€
 Toscanini,584 avis,"Italienne, Méditerranéenne",€€-€€€
 Haven van Texel,355 avis,"Hollandaise, Bar",€€-€€€
 The Uptown Meat Club,540 avis,"Steakhouse, Grillades",€€-€€€
 Ron Gastrobar Oriental,468 avis,"Internationale, Asiatique",€€€€
 Kaap & Tein,73 avis,"Hollandaise, Européenne",€€-€€€
 MR PORTER,847 avis,"Steakhouse, Européenne",€€€€
 Restaurant De Kolk,73 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 SKYY Bar Amsterdam,261 avis,"Bar, Internationale",€€-€€€
 QBeach,59 avis,"Hollandaise, Internationale",€€-€€€
 Thrill Grill,393 avis,"Américaine, Bar",€€-€€€
 Gloria Restaurant,42 avis,"Italienne, Latino",€€-€€€
 Onigiri YA!,81 avis,"Japonaise, Restauration rapide",€
 Burger Zaken,805 avis,"Américaine, Restauration rapide",€
 Tapas Amsterdam Tia Rosa,328 avis,"Méditerranéenne, Espagnole",€€-€€€
 Restaurant Gusto,427 avis,"Italienne, Méditerranéenne",€€-€€€
 Tony's NY City Bagels,194 avis,"Américaine, Café",€
 Na Siam,166 avis,"Asiatique, Thaï",€€-€€€
 Satchmo,153 avis,"Fruits de mer et poisson, Internationale",€€-€€€
 Take Thai,238 avis,"Asiatique, Thaï",€€-€€€
 't Tuinfeest,145 avis,"Hollandaise, Bar",€€-€€€
 De Pizzabakkers Plantage,256 avis,"Italienne, Pizza",€€-€€€
 Le petit deli,61 avis,"Française, Café",€€-€€€
 Herring & More,98 avis,"Hollandaise, Fruits de mer et poisson",€
 De Italiaan,371 avis,"Italienne, Pizza",€€-€€€
 Van Vlaanderen,208 avis,"Hollandaise, Européenne",€€€€
 De Bakkerswinkel Amsterdam South,187 avis,"Café, Européenne",€€-€€€
 Caffe Italia,447 avis,"Italienne, Pizza",€€-€€€
 Pollux Pacific,145 avis,"Bar, Internationale",€€-€€€
 Waterkant,245 avis,"Bar, Fusion",€€-€€€
 Bakkerswinkel Westerpark Amsterdam,340 avis,"Hollandaise, Café",€€-€€€
 Salvatorica,61 avis,"Italienne, Méditerranéenne",€€-€€€
 Rancho Spui,640 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Celia Amsterdam,62 avis,"Mexicaine, Américaine",€€-€€€
 Cafe De Blaffende Vis,196 avis,"Hollandaise, Bar",€
 Men Impossible,53 avis,"Japonaise, Asiatique",€€-€€€
 PANCAKES Amsterdam Centraal,906 avis,"Américaine, Hollandaise",€€-€€€
 Paloma Blanca,149 avis,"Marocaine, Méditerranéenne",€€-€€€
 Indian Thali,39 avis,Indienne,
 Sama Sebo Indonesisch Restaurant,1 196 avis,"Asiatique, Indonésienne",€€-€€€
 Mamas & Tapas,67 avis,"Bar, Internationale",€€-€€€
 Coco's Outback,616 avis,"Bar, Pub",€€-€€€
 Le Hollandais,114 avis,"Française, Européenne",€€-€€€
 De Ysbreeker,507 avis,"Française, Hollandaise",€€-€€€
 De Vergulde Gaper,225 avis,"Hollandaise, Bar",€€-€€€
 Ciro Passami L'Olio,250 avis,"Italienne, Fruits de mer et poisson",€€-€€€
 De Veranda,320 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 VINNIES at Scheldestraat,74 avis,"Café, Internationale",€€-€€€
 Benji's Oost,119 avis,"Internationale, Européenne",€€-€€€
 VOLT,219 avis,"Hollandaise, Européenne",€€-€€€
 Castillo Tapas y Steaks,351 avis,"Steakhouse, Bar",€€-€€€
 Brug34,115 avis,"Hollandaise, Bar",€
 Foodware,92 avis,"Internationale, Européenne",€€-€€€
 Cafe Luxembourg,628 avis,"Hollandaise, Bar",€€-€€€
 Primi bar & cucina,75 avis,"Italienne, Méditerranéenne",€€-€€€
 NOMADS Amsterdam,112 avis,-,Menu
 Rollingsushi,40 avis,"Japonaise, Internationale",€€-€€€
 Brasserie Baton,230 avis,"Hollandaise, Café",€
 Barpiazza,304 avis,Européenne,€€-€€€
 Indrapura,1 395 avis,-,Menu
 Restaurant Duende Dos,133 avis,"Méditerranéenne, Européenne",€€-€€€
 Indian Restaurant Swagat,92 avis,"Indienne, Fruits de mer et poisson",€€-€€€
 Water en Brood,134 avis,-,Menu
 Bar Mokum,60 avis,"Bar, Européenne",€€-€€€
 NENI Amsterdam,264 avis,"Méditerranéenne, Moyen-Orient",€€-€€€
 Quartier Putain,114 avis,"Bar, Café",€€-€€€
 't Vliegertje,144 avis,"Hollandaise, Bar",€€-€€€
 Brut de Mer,240 avis,"Française, Fruits de mer et poisson",€€-€€€
 Bij Paul,73 avis,"Hollandaise, Café",€€-€€€
 Brasserie De Roode Leeuw,628 avis,Internationale,€€-€€€
 Coffeeshop Greenhouse Effect,97 avis,Café,€€-€€€
 Carbon Jordaan,55 avis,"Barbecue/Grillades, Européenne",€€-€€€
 Het Stadspaleis,66 avis,"Hollandaise, Café",€
 Café ONS,84 avis,"Hollandaise, Bar",€€-€€€
 Bagels & Beans,237 avis,Café,€
 De Kersentuin,207 avis,"Hollandaise, Internationale",€€€€
 Café Hoppe,311 avis,"Hollandaise, Bar",€€-€€€
 Gauchos - Beethovenstraat,308 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 The Black Dog,60 avis,"Bar, Internationale",€€-€€€
 Duende,242 avis,Espagnole,€€-€€€
 Kilimanjaro,138 avis,"Africaine, Éthiopienne",€€-€€€
 Restaurant Bonjour,271 avis,"Française, Européenne",€€-€€€
 India Roti Room,112 avis,"Indienne, Asiatique",€€-€€€
 Takumi Ramen Kitchen Amsterdam,50 avis,"Japonaise, Asiatique",€
 Pizzeria Amici,158 avis,"Italienne, Pizza",€€-€€€
 BRASA bar & kitchen,235 avis,"Hollandaise, Bar",€€-€€€
 Cafe Bern,310 avis,"Suisse, Européenne",€€-€€€
 Cafe Smit & Voogt,180 avis,"Hollandaise, Bar",€€-€€€
 Gandhi Restaurant,592 avis,"Indienne, Asiatique",€€-€€€
 De Halve Maen,101 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 Impero Romano,225 avis,"Italienne, Méditerranéenne",€€-€€€
 Café de Jaren,1 558 avis,"Hollandaise, Brasserie gastronomique",€€-€€€
 Spang Makandra,305 avis,"Caraïbes, Asiatique",€
 Zest Craft Beer&Food,85 avis,"Bar à bières, Bar",€€-€€€
 Pizzeria O Sole Mio,285 avis,"Italienne, Pizza",€
 Cafe Carbon,148 avis,"Steakhouse, Bar",€€-€€€
 Café Martinot,172 avis,"Café, Européenne",€€-€€€
 Royal San Kong,166 avis,"Chinoise, Asiatique",€€-€€€
 Traverse House,183 avis,"Steakhouse, Européenne",€€-€€€
 Letting,207 avis,"Hollandaise, Café",€
 Restaurant Black Olive,59 avis,"Méditerranéenne, Européenne",€€-€€€
 New King,1 411 avis,"Chinoise, Asiatique",€€-€€€
 Fondue & Fondue,287 avis,"Internationale, Européenne",€€-€€€
 LAVINIA GOOD FOOD,227 avis,"Libanaise, Café",€€-€€€
 Maydanoz,130 avis,"Libanaise, Méditerranéenne",€€-€€€
 Bistro Amsterdam,737 avis,"Hollandaise, Grillades",€€-€€€
 Oud-Zuid,207 avis,"Hollandaise, Européenne",€€-€€€
 Piccolo,75 avis,"Italienne, Méditerranéenne",€€-€€€
 Meat Me Kosher,43 avis,"Moyen-Orient, Israélienne",€€-€€€
 Warie's Thai Food,125 avis,"Asiatique, Thaï",€€-€€€
 Restaurant Gary Loen,50 avis,"Fruits de mer et poisson, Internationale",€€-€€€
 Surya,164 avis,"Indienne, Asiatique",€€-€€€
 Pho 91,234 avis,"Asiatique, Vietnamienne",€€-€€€
 Siam Thai Restaurant,71 avis,"Asiatique, Thaï",€€-€€€
 Margherita Tutta la Vita,132 avis,"Italienne, Pizza",€
 Kaasbar Amsterdam,64 avis,"Hollandaise, Européenne",€€-€€€
 Morlang Cafe Restaurant,389 avis,Brasserie gastronomique,€€-€€€
 Lunchcafe De Spiegel,264 avis,"Hollandaise, Bar",€€-€€€
 Franggo,98 avis,"Grillades, Portugaise",€
 Bar Brasserie OCCO,169 avis,"Bar, Internationale",€€-€€€
 The Bulldog Palace Café,529 avis,"Américaine, Bar",€€-€€€
 Restaurant Kien,37 avis,"Française, Fruits de mer et poisson",€€-€€€
 Dragon I,146 avis,"Japonaise, Sushi",€€-€€€
 Vicio Il Mastro Pastaio - Italian Restaurant & Sicilian Experience,64 avis,"Italienne, Méditerranéenne",€€-€€€
 Lost in Amsterdam Lounge & Cafe,469 avis,Café,€€-€€€
 La Parrillada,216 avis,"Italienne, Steakhouse",€€-€€€
 VanOost Restaurant,31 avis,"Hollandaise, Fruits de mer et poisson",€€€€
 Canvas,399 avis,"Hollandaise, Internationale",€€-€€€
 Cosy by Mandy,161 avis,"Hollandaise, Européenne",€€-€€€
 De Carrousel Wetering Circuit,306 avis,"Hollandaise, Européenne",€€-€€€
 Riva,275 avis,"Hollandaise, Internationale",€€-€€€
 Drovers Dog 1,127 avis,"Café, Australienne",€€-€€€
 Silom Thai Brasserie,118 avis,"Internationale, Asiatique",€€-€€€
 Café 't Hooischip,155 avis,"Hollandaise, Bar",€
 Bar Fisk,143 avis,"Fruits de mer et poisson, Méditerranéenne",€€-€€€
 Alberto's la Forge,252 avis,"Steakhouse, Barbecue/Grillades",€€-€€€
 Tujuh Maret,404 avis,"Asiatique, Indonésienne",€€-€€€
 De Gouden Reael,229 avis,"Internationale, Européenne",€€-€€€
 Little Saigon Zeedijk,375 avis,"Asiatique, Vietnamienne",€
 Sagardi Amsterdam,143 avis,"Européenne, Espagnole",€€-€€€
 Café Restaurant Amsterdam,510 avis,"Française, Hollandaise",€€-€€€
 LouLou Pizzabar,137 avis,"Italienne, Pizza",€€-€€€
 Garlic Queen,187 avis,Européenne,€€-€€€
 Eye,563 avis,"Hollandaise, Européenne",€€-€€€
 Trattoria Graziella,55 avis,"Italienne, Européenne",€€-€€€
 Antonio's Ristorante Italiano,706 avis,"Italienne, Pizza",€€-€€€
 Sea Palace,2 755 avis,"Chinoise, Asiatique",€€-€€€
 Rangoli Restaurant,269 avis,"Indienne, Asiatique",€€-€€€
 Cafe Bosco,195 avis,"Hollandaise, Bar",€€-€€€
 Biercafe Gollem,111 avis,"Hollandaise, Bar",€€-€€€
 Arabesque,175 avis,"Libanaise, Méditerranéenne",€€-€€€
 Diwali Palace,88 avis,"Indienne, Fruits de mer et poisson",€€-€€€
 Restaurant De Hoop Op d'Swarte Walvis,466 avis,"Hollandaise, Fruits de mer et poisson",€€-€€€
 Ristorante Italiano Fiorentino,191 avis,"Italienne, Méditerranéenne",€€-€€€
 Orontes,127 avis,"Méditerranéenne, Européenne",€€-€€€
 Pekelhaaring,203 avis,"Italienne, Méditerranéenne",€€-€€€
 Veri Sapori,156 avis,"Italienne, Méditerranéenne",€€-€€€
 Cafe Thijssen,317 avis,"Hollandaise, Bar",€
 Mo-Jo Japanese Kitchen,520 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
 Eetcafe de Magere Brug,279 avis,"Hollandaise, Bar",€€-€€€
 Effendy Bakery Cafe,31 avis,Turque,€€-€€€
 Bar Bukowski,205 avis,"Hollandaise, Bar",€€-€€€
 Betty Blue Amsterdam,168 avis,"Café, Européenne",€
 101 Gowrie,85 avis,Européenne,€€€€
 Proeflokaal de Ooievaar,79 avis,Pub,€€-€€€
 Wijnbar Clos,75 avis,"Française, Fruits de mer et poisson",€€-€€€
 Restaurant Black,322 avis,-,Menu
 Burgermeester,116 avis,"Américaine, Restauration rapide",€
 Spring Cafe Brasserie,37 avis,"Italienne, Française",€€-€€€
