Titre,Avis,Type,Price
4903. Vino Toscano,1 avis,"Italienne, Italie du Nord",
4904. Aceto Lokanta,9 avis,"Italienne, Pizza",€
4905. La Vong,10 avis,"Sushi, Vietnamienne",€€-€€€
4906. Kreuzburger,2 avis,Américaine,
4907. Rosengarten China-Japan Restaurant,22 avis,"Chinoise, Japonaise",€€-€€€
4908. La Palma Pizzeria,1 avis,,
4909. Panke Culture,4 avis,"Bar, Pub",€€-€€€
4910. Pizza Mondrian,1 avis,Italienne,€
4911. Taverna Nostalgia,2 avis,Grecque,€€€€
4912. Java House,1 avis,Menu,
4913. 26 Shibuya,29 avis,"Japonaise, Fruits de mer et poisson",€€-€€€
4914. Chidoba Mexican Grill,1 avis,Mexicaine,€
4915. Grüns,1 avis,"Internationale, Diner",
4916. Alte Welt Siralti,24 avis,Moyen-Orient,€
4917. Emma Vegan Soulfood,1 avis,,
4918. Pantalone,24 avis,"Italienne, Pizza",€€-€€€
4919. Weisser Elefant,5 avis,Moderne,€€-€€€
4920. Bootshaus Cafe,1 avis,Café,
4921. Born to Grill,1 avis,"Allemande, Restauration rapide",
4922. Fu Long,6 avis,Chinoise,
4923. Kochkraft,1 avis,Saine,
4924. Il Mergellina,3 avis,,
4925. Kofteci Fresh Food,1 avis,Turque,€
4926. Maigold,6 avis,Menu,
4927. Bread & Coffee,7 avis,"Allemande, Internationale",€
4928. Eiskaffee Familato,2 avis,"Italienne, Pizza",
4929. Thai Sushi More,1 avis,,
4930. Zoki's Bierlokal,10 avis,,
4931. Mein Lieblingseis - Frozen Yogurt Bar,1 avis,Café,
4932. Neretva Grill,14 avis,"Allemande, Européenne",€€-€€€
4933. die Wampe,1 avis,Mexicaine,€
4934. Rambo's Grill - Bar & Bistro,2 avis,,
4935. Ladurée,2 avis,,
4936. Café Lucrè,7 avis,Café,
4937. Pomeranze Kaffeebar,1 avis,"Allemande, Café",€
4938. Stephaner Biergarten,4 avis,Allemande,€
4939. Waschsalon 115,1 avis,,
4940. Schnittchen,4 avis,Menu,
4941. Ditsch,1 avis,,
4942. Cholila Eismanufaktur,1 avis,Café,€
4943. Mensa HU Nord,6 avis,"Italienne, Chinoise",€
4944. Vento del Sud,1 avis,Italienne,€€-€€€
4945. Center Grill,2 avis,Restauration rapide,
4946. Cadadia,1 avis,Soupes,€
4947. Weinverein am Berg,1 avis,Allemande,€€-€€€
4948. Ditsch,2 avis,Menu,
4949. ExRotaprint Kantina,3 avis,,
4950. McDonald's,11 avis,,
4951. Die Laube,1 avis,,
4952. La Fiamma,1 avis,"Pizza, Turque",
4953. Creperia Rudow,2 avis,,
4954. Konstanza,1 avis,"Allemande, Café",
4955. Aga's Hotel Restaurant,1 avis,"Allemande, Pizza",€€-€€€
4956. Restauration Kachelsetzer,9 avis,Allemande,€€-€€€
4957. Mango Lassi,7 avis,Indienne,€€-€€€
4958. Heinrichs Kitchen,1 avis,Menu,
4959. Lemongrass,9 avis,"Sushi, Vietnamienne",
4960. Call a Pizza,2 avis,"Italienne, Pizza",
4961. Wilma Sportbar,3 avis,"Italienne, Américaine",€€-€€€
4962. Just 4 you,1 avis,"Restauration rapide, Turque",
4963. Kebap House,1 avis,,
4964. Ustam Döner,1 avis,Turque,€
4965. Moim,5 avis,"Asiatique, Coréenne",
4966. Hauptmann von Koepenick,5 avis,€,
4967. Don Giovanni,15 avis,Italienne,€€-€€€
4968. Que Pasa,109 avis,"Mexicaine, Amérique centrale",€
4969. Tanriverdi's,1 avis,Diner,
4970. Seeteufel,1 avis,,
4971. Meet you,1 avis,Chinoise,
4972. Rosenhofe,1 avis,Italienne,Menu
4973. Ristorante Gelateria La Strada,7 avis,Italienne,€€-€€€
4974. Style your Burger,3 avis,Restauration rapide,Menu
4975. Café MyMoon,6 avis,Café,
4976. Crack Bellmer,3 avis,Moderne,
4977. Baldon,3 avis,"Allemande, Européenne",Menu
4978. Weiner Feinbäcker Heberer,3 avis,Allemande,
4979. Asia Imbiss Halensee,1 avis,"Restauration rapide, Asiatique",
4980. Der Hofladen,1 avis,Menu,
4981. PizzAngelo,1 avis,Pizza,
4982. Pizzeria Barolo,4 avis,Menu,
4983. Tante Frizzante,1 avis,Café,€
"4984. Eßkultur, Restaurant und Beduinenzelt",1 avis,Internationale,
4985. Anubis Falafel,2 avis,"Libanaise, Méditerranéenne",
4986. Engels Brunch,3 avis,Allemande,
4987. Charlies,2 avis,"Bar, Pub",
4988. Falafel Humbaba,2 avis,"Restauration rapide, Méditerranéenne",€
4989. Studio 14 - Die rbb Dachlounge,5 avis,"Bar, Internationale",
4990. Sticks'n'sushi,1 avis,"Sushi, Asiatique",
4991. Rosé Frühstücks - Café,1 avis,Européenne,
4992. It's A Long Story,1 avis,"Allemande, Turque",
4993. Hunga Fabrik,9 avis,"Méditerranéenne, Diner",
4994. burgerme,4 avis,"Américaine, Restauration rapide",€
4995. Koriat Kuchenmanufaktur,7 avis,"Européenne, Scandinave",€
4996. Elias' Gyrosland,5 avis,Grecque,€
4997. Casa Mia,2 avis,"Méditerranéenne, Espagnole",
4998. Restaurant Macionga,1 avis,"Bar, Internationale",
4999. St. Michaels Restaurant,10 avis,Allemande,€
5000. Mavrommatis,2 avis,"Française, Grecque",€€-€€€
5001. Zum Lindenblatt,1 avis,"Bar, Pub",Menu
5002. Restaurant Wiesenblick,2 avis,Allemande,€€-€€€
5003. Am Klinikum ,1 avis,"Bar, Pub",
5004. TAVERNA SIRTAKI,1 avis,"Grecque, Grillades",
5005. Madni,11 avis,"Indienne, Moyen-Orient",€€-€€€
5006. Drei Elefanten ,1 avis,"Europe de l'Est, Ukrainienne",
5007. Can Cafe,1 avis,"Turque, Grillades",
5008. Köylüoglu Restaurant,1 avis,Turque,
5009. beiJoschi,1 avis,"Bar, Pub",
5010. Gran Casino,1 avis,Menu,
5011. August II,2 avis,"Bar, Pub",
5012. When Dreams Come True,1 avis,Turque,
5013. Rasam Indian Restaurant,6 avis,,
5014. Batumi,1 avis,"Grillades, Saine",
5015. Muna,1 avis,Indienne,
5016. Kabul Night Restaurant,1 avis,"Moyen-Orient, Afghane",Menu
5017. Daily Warteg - Indonesian And Singaporean Food,1 avis,"Asiatique, Indonésienne",
5018. Country Cheers,9 avis,,
5019. Lalibela Ethiopia,1 avis,"Africaine, Éthiopienne",
5020. Total Energies Autohof,1 avis,Allemande,Menu
5021. Restaurant Ramazzotti,13 avis,€,
5022. Bistro Class,2 avis,Internationale,
5023. China Pfanne,5 avis,"Chinoise, Asiatique",
5024. Omi Rosis Suppen,5 avis,,
5025. Brasserie Alt-Tegel,12 avis,"Allemande, Européenne",€€-€€€
5026. Köşgeroğlu,1 avis,"Méditerranéenne, Turque",€
5027. Schiller Burger,14 avis,Restauration rapide,
5028. Silla,2 avis,Asiatique,
5029. Milano Restaurant Pizza,4 avis,"Italienne, Pizza",
5030. Tat Grillhaus,3 avis,"Barbecue/Grillades, Turque",
5031. China Town,1 avis,"Chinoise, Asiatique",
5032. Sahatoky,1 avis,Vietnamienne,
5033. InCibus,9 avis,"Italienne, Pizza",€
5034. Ristorante Il Monte,21 avis,Italienne,€
5035. Döneria Fantasia,16 avis,"Pizza, Restauration rapide",€
5036. Thung Thai,2 avis,Thaï,
5037. BITE by Ritterrichard,1 avis,"Européenne, Fusion",
5038. Domino's Pizza,6 avis,Italienne,€
5039. StromEck,1 avis,"Bar, Pub",
5040. Roter Salon,2 avis,,
5041. McDonald's,2 avis,,
5042. Yaman 02,1 avis,Turque,
5043. Gartenhaus Cafe,5 avis,,
5044. Pizza Koons,8 avis,"Italienne, Pizza",
5045. Berger's Bootshaus,1 avis,,
5046. Restaurant Graf,12 avis,Russe,€€-€€€
5047. Adam Restaurant,9 avis,Arabe,€
5048. Der Bäcker Feihl,6 avis,Café,
5049. Maya & Callas,2 avis,"Café, Traiteur",€
5050. Augustiner Keller,1 avis,,
5051. Eiscafe Klatsch,5 avis,,
5052. Gangnam,2 avis,"Asiatique, Coréenne",€
5053. Le Bretagne,8 avis,Française,€
5054. Prime Restaurant & Bar-berlin City West,1 avis,Internationale,
5055. Curry & Fries,3 avis,"Restauration rapide, Cuisine de rue (street food)",€
5056. Van May,9 avis,,
5057. Kazoku,3 avis,"Japonaise, Sushi",
5058. China-Thailand Bistro,4 avis,"Chinoise, Thaï",
5059. Mahanakhon,1 avis,,
5060. Döner Kebap,9 avis,Turque,€
5061. Gaststaette Joker,2 avis,"Bar, Pub",Menu
5062. Soupkultur,9 avis,"Méditerranéenne, Européenne",Menu
5063. Cobuis Kitchen,5 avis,"Asiatique, Vietnamienne",
5064. Redo XXL,141 avis,"Allemande, Européenne",€€-€€€
5065. Barbar Aga,3 avis,,
5066. Aji Limon,2 avis,"Péruvienne, Sud-américaine",
5067. Good Rice,1 avis,"Sushi, Vietnamienne",
5068. Westend Pinte,1 avis,"Pub, Restaurants de bière",
5069. Prager Hopfenstube,41 avis,"Européenne, Tchèque",€€-€€€
5070. Cantina an der Weberwiese,1 avis,"Allemande, Méditerranéenne",€
5071. Sushi City Frankfurter Allee,2 avis,"Japonaise, Sushi",Menu
5072. Aradhya,1 avis,Indienne,
5073. Burgerlicious,1 avis,Restauration rapide,
5074. Le Pique-Nique,1 avis,,
5075. Tokio,48 avis,"Japonaise, Sushi",€€-€€€
5076. Curly,1 avis,"Bar, Pub",
5077. Oetcke,3 avis,Européenne,
5078. Bratkartoffelhäuschen,1 avis,Allemande,
5079. Restaurant Schaukelpferd,1 avis,Allemande,
5080. Yogi Restaurant Kreuzberg,3 avis,,
5081. Pizza Boss,3 avis,,
5082. Lalibela Restaurant,3 avis,"Africaine, Éthiopienne",
5083. Cafe Pi im Pergamonmuseum,45 avis,Européenne,€€-€€€
5084. Zeppelin Schmaus,2 avis,,
5085. Der Krunsch Truck,1 avis,"Vénézuélienne, Sud-américaine",
5086. Pizzeria Alte Forno,20 avis,"Italienne, Pizza",€
5087. Chayart Berlin,1 avis,"Asiatique, Thaï",
5088. Lucky Chinese,14 avis,"Chinoise, Asiatique",€€-€€€
5089. Kim Xuan Huy,2 avis,,
5090. Oukan Tea,1 avis,"Japonaise, Café",€
5091. Mishba,4 avis,Mexicaine,€
5092. Tomasa Landhaus,49 avis,€€-€€€,Menu
5093. Asia & Sushi,6 avis,"Sushi, Asiatique",Menu
5094. Birkbusch Imbiss,1 avis,,
5095. Üstadin Yeri,2 avis,"Steakhouse, Turque",Menu
5096. Lotos Cafe,1 avis,,
5097. Holi Cow,6 avis,"Indienne, Café",€
5098. Son La Bistro,3 avis,"Chinoise, Thaï",
5099. Tomasa,98 avis,"Allemande, Européenne",€€-€€€
5100. Olympia Eck,6 avis,,
5101. TERAS Restaurant & Grill,73 avis,"Restauration rapide, Turque",€€-€€€
5102. Umaii-sushi,1 avis,"Japonaise, Sushi",
5103. Bio Fein Bio,6 avis,"Bar, Café",
5104. 1. Berliner Fischmarkt,1 avis,"Allemande, Fruits de mer et poisson",
5105. Ristorante Albergo,38 avis,Italienne,€€-€€€
5106. Voson Bilash,5 avis,"Asiatique, Bangladaise",
5107. Ristorante Al Dente,13 avis,Italienne,€€-€€€
5108. LOK6 Restaurant,7 avis,€€-€€€,
5109. Selecta Modern Pizza,2 avis,"Italienne, Napolitaine",
5110. Restaurant Floh,47 avis,"Allemande, Brasserie gastronomique",€
5111. Elan Cafe & Restaurant,1 avis,,
5112. Zum Ostpreussen,1 avis,"Bar, Pub",
5113. Saarbach,2 avis,"Italienne, Française",
5114. Restaurant Zum Torhaus,2 avis,,
5115. Asia Sushi Bar,2 avis,"Chinoise, Sushi",€
5116. Asia Street Food,1 avis,"Asiatique, Asie centrale",€€-€€€
5117. Bakery & Cafe Brotzeit,3 avis,"Allemande, Turque",Menu
5118. Lotushaus,1 avis,"Asiatique, Thaï",
5119. Call A Pizza Berlin Reinickendorf,1 avis,,
5120. Moccas,1 avis,Menu,
5121. Prime Kebap,2 avis,"Pizza, Turque",
5122. Grande Gyros,1 avis,Grecque,
5123. Asia Imbiss,2 avis,Thaï,
5124. Viet koch BBQ,15 avis,Vietnamienne,€€-€€€
5125. Telepizza,2 avis,Menu,
5126. Mampferei,2 avis,"Restauration rapide, Européenne",Menu
5127. La Soupe Populaire Canteen,12 avis,"Allemande, Européenne",€€-€€€
5128. Prater Beer Garden,3 avis,Allemande,
5129. Der Goldene Hahn,3 avis,,
5130. Sen Vegan,5 avis,Vietnamienne,
5131. Funkloch,1 avis,,
5132. Cafe Frida,17 avis,"Café, Méditerranéenne",€€-€€€
5133. Gangway e. V.,1 avis,Café,€
5134. Doner Factory,1 avis,"Turque, Moyen-Orient",
5135. Chishkhan,1 avis,,
5136. Mathe Café,1 avis,Café,
5137. Kochmütze,1 avis,Allemande,€
5138. Lezziz Kuruyemis Nussrösterei,1 avis,"Café, Turque",
5139. AC Lounge,1 avis,,
5140. Café Frank,3 avis,"Française, Café",
5141. Ristorante-Pizzeria Allegro - Inh. Kamel Mamoghli,20 avis,"Italienne, Pizza",€€-€€€
5142. Sportklause,1 avis,,
5143. Susido Restaurant,5 avis,"Japonaise, Sushi",€€-€€€
5144. Quepasa Mexicana,34 avis,Mexicaine,€€-€€€
5145. Mamma Rosa,7 avis,Italienne,€
5146. Hummus Schale,1 avis,"Italienne, Libanaise",€
5147. You Me Sushi & Asia Food,5 avis,Asiatique,€€-€€€
5148. Blue Cafe,2 avis,,
5149. Cafeteria Pekka,1 avis,,
5150. Picadilly Café und Teehaus,2 avis,,
5151. Dehlers Restaurant,2 avis,,
5152. COMEBUY Flagshipstore,1 avis,"Asiatique, Taïwanaise",€
5153. Okiniiri Sushi,6 avis,"Japonaise, Sushi",€€-€€€
5154. Asia Fast Food,2 avis,"Chinoise, Thaï",€
5155. Pizza Point,1 avis,Pizza,
5156. BARES,5 avis,€,
5157. kneipe enddorn,2 avis,,
5158. Pizzawerk GbR,1 avis,,
5159. The Sixties Diner,92 avis,"Américaine, Bar",€€-€€€
5160. Mutter Fourage,55 avis,"Allemande, Café",€€-€€€
5161. Taaj India,2 avis,,
5162. Der Wurstmann,1 avis,Allemande,
5163. Die Sattmacher,2 avis,€,
5164. Coffee Fellows,3 avis,Américaine,€
5165. Hanoian - Authentic Vietnamese Restaurant,3 avis,Vietnamienne,€
5166. Manju,4 avis,Indienne,€
5167. Burger King,1 avis,"Américaine, Restauration rapide",
5168. Dehli Palast,3 avis,,
5169. Habibi,5 avis,"Libanaise, Méditerranéenne",
5170. Kakadu Terrassencafé,1 avis,,
5171. La Amistad,9 avis,Allemande,€€-€€€
5172. Old Baku,5 avis,€€-€€€,
5173. Taverna Hellas,6 avis,€€-€€€,Menu
5174. Nammi,2 avis,"Sushi, Asiatique",
5175. Station Food,1 avis,"Américaine, Café",€€-€€€
5176. Ko Chang,4 avis,"Asiatique, Thaï",Menu
5177. Restaurant Tiamo,38 avis,Italienne,€€-€€€
5178. L&D GnnH & ConKG KG I'm Restaurant des ICAA in Berlin,1 avis,,
5179. Maitre Vite,1 avis,,
5180. La Fiamma Restaurant,1 avis,"Italienne, Turque",€€-€€€
5181. Caffe BARMAN,7 avis,"Bar, Pub",
5182. Bäckerei Back Time,1 avis,,
5183. Restaurant Croatia,12 avis,"Européenne, Croate",€€-€€€
5184. Trattoria La Passione,5 avis,"Italienne, Européenne",
5185. Kebe-Living,4 avis,,
5186. La Focaccia,58 avis,"Italienne, Pizza",€
5187. Coffee House 168,1 avis,Menu,
5188. Huong Sen,1 avis,,
5189. Bastion 5 cafe,1 avis,"Allemande, Belge",
5190. IKEA Restaurant,20 avis,"Européenne, Suédoise",€
5191. Il Nuovo,5 avis,,
5192. WRAPUBLIC Berlin - Prenzlauer Berg,2 avis,"Restauration rapide, Saine",€
5193. Saigon Curry,1 avis,,
5194. Ambe,2 avis,Indienne,
5195. Tobi's Back & Snack,1 avis,,
5196. Dada indisches Restaurant and Cocktailbar,3 avis,,
5197. SIM Cafe,1 avis,Menu,
5198. The Dawn,6 avis,"Bar, Café",
5199. Call A Pizza,1 avis,,
5200. The Barn Café - Neukölln,1 avis,Café,€
5201. Steakhaus Torero,15 avis,"Steakhouse, Européenne",€€-€€€
5202. Taverne Lindos,8 avis,Grecque,€€-€€€
5203. Wurscht,1 avis,Allemande,€
5204. Castello Bistro,1 avis,"Allemande, Bar",
5205. Betriebsrestaurant der Berliner Wasserbetriebe,2 avis,Menu,
5206. Arena am Ostbahnhof,2 avis,,
5207. Viet Bowl,6 avis,Vietnamienne,€€-€€€
5208. The Barn,2 avis,Menu,
5209. Spinnrad,2 avis,€,
5210. Iandi,15 avis,"Italienne, Café",€€-€€€
5211. Joseph's,3 avis,Internationale,€
5212. Stadionterrassen,8 avis,€,
5213. Kochmutze,1 avis,Menu,
5214. Bantabaa FoodDealer,1 avis,Café,
5215. Meshur Adiyaman Cigkoftecisi,1 avis,"Turque, Saine",€€-€€€
5216. Sonha,8 avis,Vietnamienne,€
5217. Cafe Freysinn,5 avis,Internationale,€€-€€€
5218. Toscana,13 avis,"Italienne, Pizza",€€-€€€
5219. Green Garden,1 avis,"Internationale, Méditerranéenne",€
5220. Lina Cafe & Bistro,4 avis,Moderne,
5221. Ristorante I Fratelli,34 avis,"Italienne, Européenne",€€-€€€
5222. Pichelsberger Krug,5 avis,,
5223. Lebenswelten im Humboldt Forum,6 avis,€€-€€€,
5224. Gasthaus Zum Ulmenhof,6 avis,Allemande,
5225. Ba Que,1 avis,"Asiatique, Thaï",Menu
5226. Trattoria Amici,8 avis,Italienne,
5227. Cafe Jungfernheide,1 avis,,
5228. Hanffs Ruh,4 avis,€€-€€€,
5229. LeBuffet,1 avis,Internationale,€
5230. Der Balken,1 avis,,
5231. Tu-Long China Bistro,29 avis,"Chinoise, Asiatique",€
5232. Brisgavi,13 avis,Allemande,
5233. Bantou Village,12 avis,"Africaine, Européenne",€€-€€€
5234. Speisemanufaktur-Adlershof,1 avis,,
5235. Pusteblume,26 avis,€€-€€€,
5236. Ebruli Koeftehaus,1 avis,,
5237. Burger King,4 avis,,
5238. Sgaminegg,1 avis,Café,
5239. Pizza Max,2 avis,,
5240. Pizza Ahsa,1 avis,Menu,
5241. One And Only,12 avis,"Sushi, Asiatique",€€-€€€
5242. Back Werk,9 avis,€,
5243. Restaurant Nh Collection Berlin,4 avis,"Allemande, Internationale",
5244. Yammas Tavernaki,4 avis,€€-€€€,
5245. McDonald's,1 avis,Menu,
5246. Zur Altstadt,3 avis,Pub,
5247. Mehana Trifon Zarezan,1 avis,Menu,
5248. Lunch and More,1 avis,Internationale,Menu
5249. Thang Long,3 avis,Asiatique,
5250. Fuku Sushi,21 avis,"Japonaise, Sushi",€
5251. Helene Schwarz Cafe,1 avis,,
5252. Eis Cafe Florenz,2 avis,,
5253. Bärbels Bistro,1 avis,,
5254. SchneeEIS'chen,1 avis,,
5255. Restaurant Patagona,17 avis,Allemande,€€-€€€
5256. Indisches Restaurant Muglia,6 avis,,
5257. Rou Vegan,4 avis,Vietnamienne,
5258. Pizza Max,1 avis,Pizza,
5259. Imren Burger & Pizza,3 avis,"Pizza, Restauration rapide",€
5260. Da Giovanni Ristorante Pizzeria,6 avis,Italienne,€€-€€€
5261. Kombibad-Mariendorf,1 avis,,
5262. Restaurant Aristoteles,3 avis,,
5263. Roter Salon,3 avis,Menu,
5264. Ajwa Restaurant,3 avis,,
5265. Märkische Bierstuben,1 avis,,
5266. Goldjunge,11 avis,Restauration rapide,€
5267. Zur gemutlichen Ecke,1 avis,,
5268. Beumer & Lutum,3 avis,,
5269. Mom's Kitchen,1 avis,Moyen-Orient,
5270. Asia Snack Dahlem,9 avis,€,Menu
5271. Café Martha,16 avis,"Allemande, Café",€€-€€€
5272. Parkcafe Schwarzlicht,5 avis,Allemande,
5273. Thai Huong Snack,15 avis,"Asiatique, Thaï",€
5274. Eiscafe Winkels,2 avis,,
5275. Taverna Odysseus,9 avis,Grecque,€€-€€€
5276. Bilakiss Gemüse Kebap,5 avis,"Restauration rapide, Turque",€
5277. Amaretto Tre,8 avis,€€-€€€,
5278. Burger Republic,3 avis,"Américaine, Restauration rapide",€€-€€€
5279. Hintersee-Bar,3 avis,Bar à vins,€€-€€€
5280. Waldbaude am Grunewaldsee,12 avis,Allemande,Menu
5281. Kaimen,2 avis,"Bar, Café",
5282. Hello Vietnam,3 avis,"Asiatique, Vietnamienne",
5283. Mahlzeit Luise,7 avis,Allemande,
5284. LeBuffet,12 avis,"Allemande, Asiatique",
5285. Cafe Thiel,6 avis,,
5286. Trattoria Venezia,5 avis,,
5287. Pizza Express,6 avis,"Italienne, Pizza",€
5288. Cafe-Restaurant Rosengarten,8 avis,€€-€€€,
5289. HÜNER - Chicken • Burger • Salad • Soups,11 avis,Menu,
5290. Shawarma One Spandau,3 avis,Arabe,
5291. Die Bude,7 avis,€,
5292. Asia Snack,6 avis,Chinoise,
5293. Prema,19 avis,Indienne,€€-€€€
5294. Riad Marrakesch Restaurant Bar,6 avis,"Africaine, Marocaine",€€-€€€
5295. Baeckerei Steinecke,8 avis,Allemande,
5296. La Santa Lucha,10 avis,"Mexicaine, Restauration rapide",€
5297. Cafe No. 1,3 avis,,
5298. Play Off Berlin,16 avis,"Allemande, Restauration rapide",€€-€€€
5299. Doner Curry,7 avis,€,
5300. Falken-Grill,7 avis,,
5301. Habibi,4 avis,,
5302. The Rooftop Terrace,23 avis,Allemande,€€€€
5303. Galetterie Cafè,7 avis,"Française, Café",€€-€€€
5304. Arirang Bulgogi,16 avis,"Asiatique, Coréenne",€
5305. Asiagourmet,15 avis,"Chinoise, Restauration rapide",€
5306. Junction Bar,10 avis,"Bar, Pub",
5307. Novi Sad,7 avis,"Allemande, Restauration rapide",€€-€€€
5308. Salina,19 avis,"Italienne, Pizza",€€-€€€
5309. Brooks Burger & Pizza,4 avis,Américaine,€€-€€€
5310. La Buona,5 avis,,
5311. Hofcafe Spaeth,3 avis,"Allemande, Café",
5312. Banja Luka,6 avis,,
5313. Rauschgold,2 avis,"Allemande, Bar",
5314. Balli Burger,13 avis,"Restauration rapide, Internationale",€
"5315. NIMAS Fresh & Tasty Food, Inh, Nima Delveaux-Djahangiri",2 avis,,
5316. OSTERIA Ballaro,2 avis,Italienne,
5317. Thai Hang Bistro,10 avis,Thaï,Menu
5318. Mendoza Gropius-Passagen,11 avis,,
5319. Café im Jüdischen Museum,3 avis,,
5320. Restaurant Yerevan,8 avis,"Europe de l'Est, Arménienne",€€-€€€
5321. Schliwas WeinKulturHaus,2 avis,Bar à vins,
5322. Restaurant Kross-In,6 avis,€€-€€€,
5323. La Femme,2 avis,,
5324. Da Michelino,10 avis,Italienne,€€-€€€
5325. Manhattan Pizza,3 avis,,
5326. Cake Artist,2 avis,"Française, Américaine",€€€€
5327. Eatalian Pizzeria Kreuzberg,1 avis,"Italie du Nord, Italie du Centre",
5328. Jayden,1 avis,"Sushi, Asiatique",
5329. auf die hand - Mercedes Platz Eastside Gallery,1 avis,"Café, Saine",€
5330. Làng Vân,1 avis,"Chinoise, Sushi",€
5331. Pad Thai Restaurant,1 avis,"Fruits de mer et poisson, Asiatique",€€-€€€
5332. Good Bank,2 avis,"Traiteur, Moderne",€€-€€€
5333. Tante Käthe Berlin,2 avis,,
5334. Burger Zimmer,1 avis,Américaine,
5335. Hot Grill,2 avis,Menu,
5336. Fleischerei Palm,3 avis,"Allemande, Grillades",
5337. Maseltopf,1 avis,Israélienne,
5338. Piazza Italiana,2 avis,Italienne,
5339. Sushi Tb Alaska,1 avis,"Sushi, Asiatique",
5340. Ceeser's Lieferservice,1 avis,,
5341. La Strada,1 avis,"Allemande, Méditerranéenne",
5342. McDonald's,1 avis,,
5343. Rokuhachi Berlin,1 avis,Japonaise,
5344. Sabor a mi,1 avis,Mexicaine,
5345. Placeone Panoramabar,1 avis,Allemande,Menu
5346. Trattoria Siclia,1 avis,,
5347. Auf Die Hand - Olivaer Platz,3 avis,"Café, Restauration rapide",€
5348. Dunkin Donuts,3 avis,Américaine,€€-€€€
5349. EastBurger,1 avis,Américaine,
5350. Zentral 31 – Kantine im Rathaus Mitte,1 avis,,
5351. Dong Lei Schön,1 avis,Chinoise,
5352. Sam Thuy,1 avis,"Asiatique, Vietnamienne",€€-€€€
5353. Teltow Grillhaus,1 avis,€,
5354. Eatalian,1 avis,"Italienne, Méditerranéenne",
5355. Vip Lounge Zeitgeist,1 avis,Internationale,
5356. Shanghai Imbiss,1 avis,Asiatique,
5357. LeBuffet,1 avis,Internationale,€
5358. Han West - Home Of Dumplings,1 avis,Chinoise,
5359. Trattoria Toscana,1 avis,Italienne,
5360. El Burrito,1 avis,"Mexicaine, Restauration rapide",
5361. Berliner Kaffeerösterei GIEST & COMPAGNON,1 avis,,
5362. Subway,1 avis,,
5363. Bistro Baguetterie,2 avis,Menu,
5364. Sushi City,1 avis,"Japonaise, Sushi",
5365. Einstein Kaffee Rosterei,1 avis,,
5366. McDonald's,1 avis,,
5367. Dimora Ristorante Bar,1 avis,"Italienne, Italie du Centre",
5368. Markthalle pfefferberg,1 avis,"Italienne, Mexicaine",
5369. Grunburger,1 avis,Menu,
5370. Sufra Arabic Cuisine,1 avis,Arabe,
5371. Le Buffet,10 avis,"Allemande, Asiatique",€€-€€€
5372. Gao Vietnamese Food,3 avis,"Asiatique, Vietnamienne",€€-€€€
5373. Cu29,38 avis,"Café, Internationale",€€-€€€
5374. Ristorante Villa Marchesi,13 avis,"Italienne, Pizza",€€-€€€
5375. Weinerei Perlin,3 avis,,
5376. Lütze,2 avis,"Bar, Moderne",Menu
5377. China Restaurant Reuter Terrassen,15 avis,Chinoise,€€-€€€
5378. Ban Ban Kitchen,21 avis,"Restauration rapide, Asiatique",€
5379. Chicken & Things,9 avis,"Restauration rapide, Européenne",€€-€€€
5380. Süden Gartenwirtschaft,8 avis,Allemande,€€-€€€
5381. GRAND BAR Cafe Restaurant Bar,476 avis,"Bar, Internationale",€€-€€€
5382. Hako Ramen Prenzlauerberg,2 avis,Asiatique,Menu
5383. Yoko Sushi Friedrichshain,44 avis,"Japonaise, Sushi",€€-€€€
5384. East Side Blick,23 avis,€,Menu
5385. Enoteca Paradiso,2 avis,"Italienne, Café",€€-€€€
5386. Segelschiffrestaurant Klipper,125 avis,"Allemande, Européenne",€€-€€€
5387. VAPIANO Berlin Alexanderplatz,1 237 avis,Italienne,€€-€€€
5388. Chinarestaurant King-Men,7 avis,Chinoise,€€-€€€
5389. Starbucks,4 avis,Menu,
5390. Burger King,2 avis,Menu,
5391. Fritz Heyn,3 avis,"Allemande, Bar",
5392. Que Pasa,257 avis,"Mexicaine, Amérique centrale",€€-€€€
5393. Cafe Melanie,28 avis,Européenne,€€-€€€
5394. Madloba Lounge,25 avis,"Méditerranéenne, Géorgienne",€€€€
5395. Pizzeria Alte Forno,33 avis,Italienne,€
5396. Wein Bar Chateauneuf,8 avis,Française,€€-€€€
5397. Asia Garten,5 avis,Chinoise,Menu
5398. Yu Garden,4 avis,Chinoise,
5399. Bok and Cocos Marzahn,2 avis,,
5400. Charme,2 avis,Thaï,
5401. Restaurant Haus Dannenberg,9 avis,€€-€€€,
5402. Giovanni L,16 avis,€€-€€€,
5403. Pomodori Berlin-Mitte,120 avis,"Italienne, Pizza",€€-€€€
5404. Thaipark im Preußenpark,3 avis,,
5405. Hola México Restaurant,19 avis,"Mexicaine, Saine",€€-€€€
5406. Vapiano,8 avis,Italienne,€
5407. Wirtshaus Moorlake,111 avis,"Allemande, Européenne",€€-€€€
5408. Asia Annam,7 avis,Thaï,€
5409. TAMTAM Im Deutschen Theater,2 avis,"Française, Allemande",€€-€€€
5410. Ristorante Eiscafe Alberto,6 avis,Italienne,€
5411. Lonely Hearts Cafe,2 avis,"Américaine, Britannique",€
